NOVA_BODY,NOVA_RNG_ATR,NOVA_LB,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.5,0.6,20,LINKUSDT,F_126,2026-06-06T06:05:00+00:00,2026-06-06T10:30:00+00:00,7.335524,7.20115,1000.0,-18.3182,,stop,53
0.5,0.6,20,LINKUSDT,F_126,2026-06-06T08:30:00+00:00,2026-06-06T09:45:00+00:00,7.462689,7.39706,1000.0,-8.7942,,stop,15
0.5,0.6,20,LINKUSDT,F_126,2026-06-06T11:50:00+00:00,2026-06-06T12:30:00+00:00,7.341532,7.273064,1000.0,-9.326,,stop,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-06T12:50:00+00:00,2026-06-06T13:30:00+00:00,7.396603,7.33106,1000.0,-8.8612,,stop,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-06T21:15:00+00:00,2026-06-06T22:00:00+00:00,7.364562,7.314469,1000.0,-6.8018,,stop,9
0.5,0.6,20,LINKUSDT,F_126,2026-06-06T23:40:00+00:00,2026-06-07T01:05:00+00:00,7.396603,7.462889,1000.0,8.9616,,tp,17
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T01:05:00+00:00,2026-06-07T01:20:00+00:00,7.461688,7.532169,1000.0,9.4457,,tp,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T01:25:00+00:00,2026-06-07T06:25:00+00:00,7.568827,7.679687,1000.0,14.647,,tp,60
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T03:20:00+00:00,2026-06-07T03:35:00+00:00,7.610881,7.550909,1000.0,-7.8797,,stop,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T06:20:00+00:00,2026-06-07T08:45:00+00:00,7.661948,7.76641,1000.0,13.6339,,tp,29
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T06:30:00+00:00,2026-06-07T08:55:00+00:00,7.698996,7.793422,1000.0,12.2648,,tp,29
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T08:40:00+00:00,2026-06-07T09:15:00+00:00,7.748059,7.825016,1000.0,9.9324,,tp,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T09:00:00+00:00,2026-06-07T09:30:00+00:00,7.820153,7.756485,1000.0,-8.1415,,stop,6
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T11:50:00+00:00,2026-06-07T12:05:00+00:00,7.789113,7.737327,1000.0,-6.6485,,stop,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T14:05:00+00:00,2026-06-07T15:15:00+00:00,7.728033,7.676184,1000.0,-6.7092,,stop,14
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T17:05:00+00:00,2026-06-07T17:50:00+00:00,7.775095,7.712198,1000.0,-8.0894,,stop,9
0.5,0.6,20,LINKUSDT,F_126,2026-06-07T22:15:00+00:00,2026-06-07T22:20:00+00:00,7.952325,7.866656,1000.0,-10.7728,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-08T00:30:00+00:00,2026-06-08T01:10:00+00:00,7.959334,7.892774,1000.0,-8.3625,,stop,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-08T06:20:00+00:00,2026-06-08T11:15:00+00:00,7.839178,7.937417,1000.0,12.5318,,tp,59
0.5,0.6,20,LINKUSDT,F_126,2026-06-08T07:25:00+00:00,2026-06-08T08:45:00+00:00,7.907266,7.848906,1000.0,-7.3805,,stop,16
0.5,0.6,20,LINKUSDT,F_126,2026-06-08T07:50:00+00:00,2026-06-08T08:00:00+00:00,7.945316,7.884053,1000.0,-7.7105,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-08T11:20:00+00:00,2026-06-08T12:00:00+00:00,7.982364,7.920767,1000.0,-7.7165,,stop,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-08T12:45:00+00:00,2026-06-09T00:20:00+00:00,8.017409,7.933796,1000.0,-10.4289,,stop,139
0.5,0.6,20,LINKUSDT,F_126,2026-06-08T15:00:00+00:00,2026-06-08T16:30:00+00:00,8.069477,7.998494,1000.0,-8.7965,,stop,18
0.5,0.6,20,LINKUSDT,F_126,2026-06-08T21:10:00+00:00,2026-06-08T21:55:00+00:00,8.121544,8.069612,1000.0,-6.3944,,stop,9
0.5,0.6,20,LINKUSDT,F_126,2026-06-09T04:10:00+00:00,2026-06-09T04:30:00+00:00,7.906265,7.855753,1000.0,-6.3888,,stop,4
0.5,0.6,20,LINKUSDT,F_126,2026-06-09T04:35:00+00:00,2026-06-09T07:25:00+00:00,7.960335,7.901336,1000.0,-7.4117,,stop,34
0.5,0.6,20,LINKUSDT,F_126,2026-06-09T12:05:00+00:00,2026-06-09T12:45:00+00:00,7.9333,7.882325,1000.0,-6.4254,,stop,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-09T17:20:00+00:00,2026-06-10T02:25:00+00:00,7.843183,7.737968,1000.0,-13.4149,,stop,109
0.5,0.6,20,LINKUSDT,F_126,2026-06-09T19:05:00+00:00,2026-06-09T19:45:00+00:00,7.885238,7.824481,1000.0,-7.7051,,stop,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-09T20:15:00+00:00,2026-06-09T21:15:00+00:00,7.927292,7.868336,1000.0,-7.4371,,stop,12
0.5,0.6,20,LINKUSDT,F_126,2026-06-10T07:05:00+00:00,2026-06-10T08:30:00+00:00,7.748059,7.698467,1000.0,-6.4006,,stop,17
0.5,0.6,20,LINKUSDT,F_126,2026-06-10T07:15:00+00:00,2026-06-10T08:25:00+00:00,7.769087,7.718754,1000.0,-6.4786,,stop,14
0.5,0.6,20,LINKUSDT,F_126,2026-06-10T07:25:00+00:00,2026-06-10T08:00:00+00:00,7.799126,7.746899,1000.0,-6.6965,,stop,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-10T12:35:00+00:00,2026-06-10T13:40:00+00:00,7.780101,7.890116,1000.0,14.1406,,tp,13
0.5,0.6,20,LINKUSDT,F_126,2026-06-10T13:45:00+00:00,2026-06-10T13:50:00+00:00,7.908267,7.83621,1000.0,-9.1117,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T00:15:00+00:00,2026-06-11T01:35:00+00:00,7.603872,7.681017,1000.0,10.1454,,tp,16
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T01:05:00+00:00,2026-06-11T03:55:00+00:00,7.652936,7.730017,1000.0,10.0721,,tp,34
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T01:20:00+00:00,2026-06-11T02:30:00+00:00,7.688983,7.632904,1000.0,-7.2934,,stop,14
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T03:35:00+00:00,2026-06-11T03:55:00+00:00,7.73304,7.799744,1000.0,8.6259,,tp,4
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T04:00:00+00:00,2026-06-11T06:00:00+00:00,7.813144,7.754336,1000.0,-7.5268,,stop,24
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T08:25:00+00:00,2026-06-11T09:10:00+00:00,7.830166,7.792166,1000.0,-4.853,,stop,9
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T10:55:00+00:00,2026-06-11T11:05:00+00:00,7.835173,7.799163,1000.0,-4.5958,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T11:15:00+00:00,2026-06-11T12:20:00+00:00,7.846187,7.806739,1000.0,-5.0276,,stop,13
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T17:30:00+00:00,2026-06-11T17:45:00+00:00,7.807136,7.909127,1000.0,13.0637,,tp,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-11T17:50:00+00:00,2026-06-11T20:40:00+00:00,7.948319,7.864939,1000.0,-10.4903,,stop,34
0.5,0.6,20,LINKUSDT,F_126,2026-06-12T02:45:00+00:00,2026-06-12T02:50:00+00:00,7.945316,7.90688,1000.0,-4.8375,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-12T08:10:00+00:00,2026-06-12T09:20:00+00:00,7.852195,7.906189,1000.0,6.8763,,tp,14
0.5,0.6,20,LINKUSDT,F_126,2026-06-12T09:20:00+00:00,2026-06-12T10:25:00+00:00,7.907266,7.862175,1000.0,-5.7025,,stop,13
0.5,0.6,20,LINKUSDT,F_126,2026-06-12T14:55:00+00:00,2026-06-12T15:35:00+00:00,7.977357,7.896079,1000.0,-10.1886,,stop,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T00:15:00+00:00,2026-06-13T01:40:00+00:00,7.890244,7.925356,1000.0,4.4501,,tp,17
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T01:10:00+00:00,2026-06-13T01:15:00+00:00,7.920283,7.886018,1000.0,-4.3263,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T01:45:00+00:00,2026-06-13T02:20:00+00:00,7.946317,7.910448,1000.0,-4.5138,,stop,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T06:50:00+00:00,2026-06-13T07:05:00+00:00,7.930296,7.893592,1000.0,-4.6283,,stop,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T07:30:00+00:00,2026-06-13T07:30:00+00:00,7.973352,7.933882,1000.0,-4.9503,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T08:40:00+00:00,2026-06-13T09:00:00+00:00,7.989373,7.948312,1000.0,-5.1394,,stop,4
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T11:15:00+00:00,2026-06-13T11:50:00+00:00,7.996382,7.966013,1000.0,-3.7979,,stop,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T12:20:00+00:00,2026-06-13T13:30:00+00:00,8.004392,7.97601,1000.0,-3.5458,,stop,14
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T12:55:00+00:00,2026-06-13T13:00:00+00:00,8.022416,7.993725,1000.0,-3.5764,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T15:40:00+00:00,2026-06-13T15:40:00+00:00,8.049451,8.015446,1000.0,-4.2245,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-13T21:45:00+00:00,2026-06-13T22:00:00+00:00,8.04144,8.005591,1000.0,-4.4581,,stop,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-14T09:45:00+00:00,2026-06-14T10:45:00+00:00,7.953326,7.916592,1000.0,-4.6186,,stop,12
0.5,0.6,20,LINKUSDT,F_126,2026-06-14T16:15:00+00:00,2026-06-14T16:45:00+00:00,7.869217,7.840439,1000.0,-3.6569,,stop,6
0.5,0.6,20,LINKUSDT,F_126,2026-06-14T20:40:00+00:00,2026-06-14T21:15:00+00:00,7.872221,7.904788,1000.0,4.137,,tp,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-14T21:20:00+00:00,2026-06-14T21:40:00+00:00,7.982364,8.052168,1000.0,8.7448,,tp,4
0.5,0.6,20,LINKUSDT,F_126,2026-06-14T21:45:00+00:00,2026-06-15T00:05:00+00:00,8.088501,8.188985,1000.0,12.423,,tp,28
0.5,0.6,20,LINKUSDT,F_126,2026-06-14T23:30:00+00:00,2026-06-15T01:00:00+00:00,8.161596,8.098055,1000.0,-7.7854,,stop,18
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T00:15:00+00:00,2026-06-15T00:20:00+00:00,8.228683,8.167338,1000.0,-7.4551,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T02:20:00+00:00,2026-06-15T02:30:00+00:00,8.20265,8.147901,1000.0,-6.6745,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T03:45:00+00:00,2026-06-15T04:00:00+00:00,8.220673,8.180025,1000.0,-4.9446,,stop,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T06:25:00+00:00,2026-06-15T06:30:00+00:00,8.230686,8.189882,1000.0,-4.9575,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T10:35:00+00:00,2026-06-15T10:50:00+00:00,8.245706,8.285206,1000.0,4.7905,,tp,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T11:20:00+00:00,2026-06-15T11:35:00+00:00,8.400907,8.33092,1000.0,-8.3309,,stop,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T11:30:00+00:00,2026-06-15T11:35:00+00:00,8.446967,8.368217,1000.0,-9.3229,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T13:20:00+00:00,2026-06-15T14:10:00+00:00,8.483014,8.41349,1000.0,-8.1956,,stop,10
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T15:45:00+00:00,2026-06-15T17:10:00+00:00,8.515055,8.450341,1000.0,-7.6,,stop,17
0.5,0.6,20,LINKUSDT,F_126,2026-06-15T15:55:00+00:00,2026-06-15T16:05:00+00:00,8.586148,8.514207,1000.0,-8.3786,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-16T06:30:00+00:00,2026-06-16T08:10:00+00:00,8.246707,8.289916,1000.0,5.2396,,tp,20
0.5,0.6,20,LINKUSDT,F_126,2026-06-16T07:35:00+00:00,2026-06-16T08:45:00+00:00,8.297773,8.351473,1000.0,6.4717,,tp,14
0.5,0.6,20,LINKUSDT,F_126,2026-06-16T08:45:00+00:00,2026-06-16T09:20:00+00:00,8.368865,8.324601,1000.0,-5.2892,,stop,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-16T12:20:00+00:00,2026-06-16T12:45:00+00:00,8.422936,8.369184,1000.0,-6.3815,,stop,5
0.5,0.6,20,LINKUSDT,F_126,2026-06-16T17:50:00+00:00,2026-06-17T01:55:00+00:00,8.26473,8.344154,1000.0,9.61,,tp,97
0.5,0.6,20,LINKUSDT,F_126,2026-06-16T20:45:00+00:00,2026-06-16T21:30:00+00:00,8.348839,8.29333,1000.0,-6.6488,,stop,9
0.5,0.6,20,LINKUSDT,F_126,2026-06-17T01:05:00+00:00,2026-06-17T01:15:00+00:00,8.322806,8.275034,1000.0,-5.7398,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-17T01:50:00+00:00,2026-06-17T05:20:00+00:00,8.354847,8.294764,1000.0,-7.1914,,stop,42
0.5,0.6,20,LINKUSDT,F_126,2026-06-17T04:50:00+00:00,2026-06-17T04:50:00+00:00,8.399906,8.354602,1000.0,-5.3934,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-17T13:15:00+00:00,2026-06-17T13:20:00+00:00,8.197643,8.139619,1000.0,-7.0781,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-17T13:40:00+00:00,2026-06-17T14:45:00+00:00,8.205654,8.147619,1000.0,-7.0725,,stop,13
0.5,0.6,20,LINKUSDT,F_126,2026-06-17T15:35:00+00:00,2026-06-17T16:25:00+00:00,8.2417,8.354825,1000.0,13.7259,,tp,10
0.5,0.6,20,LINKUSDT,F_126,2026-06-17T15:50:00+00:00,2026-06-17T18:00:00+00:00,8.289763,8.214213,1000.0,-9.1136,,stop,26
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T00:05:00+00:00,2026-06-18T00:55:00+00:00,8.119542,8.074317,1000.0,-5.5698,,stop,10
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T07:00:00+00:00,2026-06-18T07:10:00+00:00,7.994379,7.949317,1000.0,-5.6367,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T07:20:00+00:00,2026-06-18T11:40:00+00:00,8.005394,7.962885,1000.0,-5.3099,,stop,52
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T07:30:00+00:00,2026-06-18T10:05:00+00:00,8.04144,7.999456,1000.0,-5.221,,stop,31
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T08:10:00+00:00,2026-06-18T08:15:00+00:00,8.070478,8.022321,1000.0,-5.967,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T12:20:00+00:00,2026-06-18T13:40:00+00:00,8.058462,8.00547,1000.0,-6.576,,stop,16
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T13:00:00+00:00,2026-06-18T13:30:00+00:00,8.104522,8.053896,1000.0,-6.2467,,stop,6
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T19:35:00+00:00,2026-06-18T20:15:00+00:00,7.901258,7.957757,1000.0,7.1506,,tp,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T19:45:00+00:00,2026-06-18T23:50:00+00:00,7.936304,7.999605,1000.0,7.9762,,tp,49
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T20:05:00+00:00,2026-06-19T03:15:00+00:00,7.969347,7.918468,1000.0,-6.3843,,stop,86
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T20:35:00+00:00,2026-06-18T21:10:00+00:00,8.00239,7.949328,1000.0,-6.6308,,stop,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-18T23:55:00+00:00,2026-06-19T00:00:00+00:00,8.02542,7.986309,1000.0,-4.8733,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-19T00:35:00+00:00,2026-06-19T01:10:00+00:00,8.034431,7.9916,1000.0,-5.331,,stop,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-19T01:05:00+00:00,2026-06-19T01:05:00+00:00,8.047448,8.004029,1000.0,-5.3953,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-19T06:05:00+00:00,2026-06-19T06:35:00+00:00,7.919282,7.87232,1000.0,-5.93,,stop,6
0.5,0.6,20,LINKUSDT,F_126,2026-06-19T12:55:00+00:00,2026-06-19T23:55:00+00:00,7.861206,7.944009,1000.0,10.533,,tp,132
0.5,0.6,20,LINKUSDT,F_126,2026-06-19T13:45:00+00:00,2026-06-19T16:55:00+00:00,7.914275,7.851769,1000.0,-7.8979,,stop,38
0.5,0.6,20,LINKUSDT,F_126,2026-06-19T20:50:00+00:00,2026-06-19T21:40:00+00:00,7.91828,7.876314,1000.0,-5.3,,stop,10
0.5,0.6,20,LINKUSDT,F_126,2026-06-19T21:15:00+00:00,2026-06-19T21:25:00+00:00,7.940309,7.898742,1000.0,-5.235,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-20T00:00:00+00:00,2026-06-20T00:00:00+00:00,7.959334,7.924732,1000.0,-4.3473,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-20T04:30:00+00:00,2026-06-20T05:10:00+00:00,7.923287,7.956073,1000.0,4.138,,tp,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-20T05:10:00+00:00,2026-06-20T08:35:00+00:00,7.960335,7.92131,1000.0,-4.9025,,stop,41
0.5,0.6,20,LINKUSDT,F_126,2026-06-20T09:55:00+00:00,2026-06-20T09:55:00+00:00,7.992377,7.961299,1000.0,-3.8884,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-20T14:50:00+00:00,2026-06-20T15:00:00+00:00,7.970348,7.912762,1000.0,-7.225,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-20T15:20:00+00:00,2026-06-20T16:25:00+00:00,7.998384,7.928207,1000.0,-8.7739,,stop,13
0.5,0.6,20,LINKUSDT,F_126,2026-06-20T21:15:00+00:00,2026-06-20T21:15:00+00:00,7.942312,7.915865,1000.0,-3.3299,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-20T22:15:00+00:00,2026-06-21T02:10:00+00:00,7.977357,7.939166,1000.0,-4.7875,,stop,47
0.5,0.6,20,LINKUSDT,F_126,2026-06-21T06:40:00+00:00,2026-06-21T06:45:00+00:00,7.963339,7.937007,1000.0,-3.3066,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-21T07:35:00+00:00,2026-06-21T07:50:00+00:00,7.972351,7.944438,1000.0,-3.5012,,stop,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-21T09:35:00+00:00,2026-06-21T11:15:00+00:00,7.978358,7.941307,1000.0,-4.644,,stop,20
0.5,0.6,20,LINKUSDT,F_126,2026-06-21T10:25:00+00:00,2026-06-21T10:35:00+00:00,8.014405,7.976451,1000.0,-4.7358,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-21T15:00:00+00:00,2026-06-21T16:15:00+00:00,7.976356,7.940876,1000.0,-4.4481,,stop,15
0.5,0.6,20,LINKUSDT,F_126,2026-06-22T00:40:00+00:00,2026-06-22T01:25:00+00:00,7.906265,7.99015,1000.0,10.6099,,tp,9
0.5,0.6,20,LINKUSDT,F_126,2026-06-22T01:30:00+00:00,2026-06-22T02:10:00+00:00,7.999386,7.924499,1000.0,-9.3616,,stop,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-22T06:10:00+00:00,2026-06-22T06:20:00+00:00,7.972351,7.935307,1000.0,-4.6465,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-22T08:45:00+00:00,2026-06-22T08:45:00+00:00,8.016408,7.972744,1000.0,-5.4468,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-22T11:10:00+00:00,2026-06-22T11:15:00+00:00,8.062468,8.016033,1000.0,-5.7593,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-22T11:50:00+00:00,2026-06-22T14:20:00+00:00,8.106525,8.047906,1000.0,-7.2311,,stop,30
0.5,0.6,20,LINKUSDT,F_126,2026-06-23T01:10:00+00:00,2026-06-23T01:45:00+00:00,7.904262,7.856607,1000.0,-6.0291,,stop,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-23T11:20:00+00:00,2026-06-23T13:20:00+00:00,7.587851,7.552592,1000.0,-4.6469,,stop,24
0.5,0.6,20,LINKUSDT,F_126,2026-06-23T14:15:00+00:00,2026-06-23T14:55:00+00:00,7.658944,7.59092,1000.0,-8.8816,,stop,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-23T22:05:00+00:00,2026-06-23T22:20:00+00:00,7.627903,7.596301,1000.0,-4.143,,stop,3
0.5,0.6,20,LINKUSDT,F_126,2026-06-23T22:15:00+00:00,2026-06-23T22:15:00+00:00,7.650933,7.6203,1000.0,-4.0039,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-24T00:10:00+00:00,2026-06-24T00:45:00+00:00,7.662949,7.622027,1000.0,-5.3402,,stop,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-24T05:10:00+00:00,2026-06-24T10:15:00+00:00,7.623898,7.579318,1000.0,-5.8474,,stop,61
0.5,0.6,20,LINKUSDT,F_126,2026-06-24T11:50:00+00:00,2026-06-24T11:50:00+00:00,7.690985,7.63733,1000.0,-6.9764,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-24T20:05:00+00:00,2026-06-24T21:35:00+00:00,7.321506,7.431261,1000.0,14.9908,,tp,18
0.5,0.6,20,LINKUSDT,F_126,2026-06-24T20:50:00+00:00,2026-06-24T21:10:00+00:00,7.434652,7.364209,1000.0,-9.475,,stop,4
0.5,0.6,20,LINKUSDT,F_126,2026-06-24T21:40:00+00:00,2026-06-24T22:45:00+00:00,7.449672,7.399326,1000.0,-6.7581,,stop,13
0.5,0.6,20,LINKUSDT,F_126,2026-06-25T02:30:00+00:00,2026-06-25T02:40:00+00:00,7.433651,7.401017,1000.0,-4.39,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-25T04:50:00+00:00,2026-06-25T05:00:00+00:00,7.444666,7.47836,1000.0,4.5259,,tp,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-25T05:00:00+00:00,2026-06-25T05:20:00+00:00,7.476707,7.51892,1000.0,5.6459,,tp,4
0.5,0.6,20,LINKUSDT,F_126,2026-06-25T05:10:00+00:00,2026-06-25T09:20:00+00:00,7.528775,7.483319,1000.0,-6.0375,,stop,50
0.5,0.6,20,LINKUSDT,F_126,2026-06-25T21:30:00+00:00,2026-06-25T23:30:00+00:00,7.243404,7.286776,1000.0,5.9878,,tp,24
0.5,0.6,20,LINKUSDT,F_126,2026-06-26T03:50:00+00:00,2026-06-26T07:25:00+00:00,7.197344,7.319531,1000.0,16.9766,,tp,43
0.5,0.6,20,LINKUSDT,F_126,2026-06-26T06:45:00+00:00,2026-06-26T09:00:00+00:00,7.283456,7.229474,1000.0,-7.4116,,stop,27
0.5,0.6,20,LINKUSDT,F_126,2026-06-26T07:15:00+00:00,2026-06-26T08:15:00+00:00,7.321506,7.265477,1000.0,-7.6526,,stop,12
0.5,0.6,20,LINKUSDT,F_126,2026-06-26T12:30:00+00:00,2026-06-26T12:35:00+00:00,7.207357,7.165744,1000.0,-5.7737,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-26T14:00:00+00:00,2026-06-27T15:10:00+00:00,7.27845,7.426782,1000.0,20.3797,,tp,302
0.5,0.6,20,LINKUSDT,F_126,2026-06-26T15:40:00+00:00,2026-06-27T22:15:00+00:00,7.352546,7.271367,1000.0,-11.041,,stop,367
0.5,0.6,20,LINKUSDT,F_126,2026-06-27T02:10:00+00:00,2026-06-27T02:50:00+00:00,7.377578,7.405653,1000.0,3.8054,,tp,8
0.5,0.6,20,LINKUSDT,F_126,2026-06-27T02:25:00+00:00,2026-06-27T02:30:00+00:00,7.423638,7.389876,1000.0,-4.5479,,stop,1
0.5,0.6,20,LINKUSDT,F_126,2026-06-27T12:55:00+00:00,2026-06-27T14:10:00+00:00,7.383586,7.410511,1000.0,3.6466,,tp,15
0.5,0.6,20,LINKUSDT,F_126,2026-06-27T14:10:00+00:00,2026-06-27T15:10:00+00:00,7.40962,7.433087,1000.0,3.1671,,tp,12
0.5,0.6,20,LINKUSDT,F_126,2026-06-27T15:10:00+00:00,2026-06-27T17:00:00+00:00,7.441662,7.4113,1000.0,-4.0799,,stop,22
0.5,0.6,20,LINKUSDT,F_126,2026-06-28T07:40:00+00:00,2026-06-28T08:35:00+00:00,7.30949,7.342789,1000.0,4.5556,,tp,11
0.5,0.6,20,LINKUSDT,F_126,2026-06-28T08:40:00+00:00,2026-06-28T08:50:00+00:00,7.356551,7.320593,1000.0,-4.8879,,stop,2
0.5,0.6,20,LINKUSDT,F_126,2026-06-28T14:20:00+00:00,2026-06-28T14:55:00+00:00,7.3175,7.282877,1000.0,-4.7315,,stop,7
0.5,0.6,20,LINKUSDT,F_126,2026-06-28T15:35:00+00:00,2026-06-28T15:35:00+00:00,7.337526,7.291464,1000.0,-6.2777,,stop,0
0.5,0.6,20,LINKUSDT,F_126,2026-06-28T20:25:00+00:00,2026-06-28T20:45:00+00:00,7.282455,7.240173,1000.0,-5.806,,stop,4
0.5,0.6,20,LINKUSDT,F_126,2026-06-28T23:40:00+00:00,2026-06-29T00:05:00+00:00,7.290465,7.227629,1000.0,-8.619,,stop,5
0.5,0.6,20,LINKUSDT,F_126,2026-06-29T02:45:00+00:00,2026-06-29T05:05:00+00:00,7.306486,7.245055,1000.0,-8.4077,,stop,28
0.5,0.6,20,LINKUSDT,F_126,2026-06-29T03:10:00+00:00,2026-06-29T04:10:00+00:00,7.356551,7.293914,1000.0,-8.5145,,stop,12
0.5,0.6,20,LINKUSDT,F_126,2026-06-29T06:10:00+00:00,2026-06-29T07:00:00+00:00,7.34053,7.289328,1000.0,-6.9753,,stop,10
0.5,0.6,20,LINKUSDT,F_126,2026-06-29T10:10:00+00:00,2026-06-29T10:30:00+00:00,7.369568,7.326032,1000.0,-5.9076,,stop,4
0.5,0.6,20,LINKUSDT,F_126,2026-06-29T12:10:00+00:00,2026-06-29T12:35:00+00:00,7.373573,7.315622,1000.0,-7.8593,,stop,5
0.5,0.6,20,LINKUSDT,F_126,2026-06-29T15:40:00+00:00,2026-06-29T17:10:00+00:00,7.333521,7.453248,1000.0,16.326,,tp,18
0.5,0.6,20,LINKUSDT,F_126,2026-06-29T16:50:00+00:00,2026-06-29T17:10:00+00:00,7.358554,7.431737,1000.0,9.9453,,tp,4
